tile_id,left,top,right,bottom
1643,9910993.891100000590086,5305696.114699999801815,9911249.891100000590086,5305440.114699999801815
1644,9910993.891100000590086,5305465.714700000360608,9911249.891100000590086,5305209.714700000360608
1645,9910993.891100000590086,5305235.314699999988079,9911249.891100000590086,5304979.314699999988079
1646,9910993.891100000590086,5305004.914699999615550,9911249.891100000590086,5304748.914699999615550
1647,9910993.891100000590086,5304774.514699999243021,9911249.891100000590086,5304518.514699999243021
1648,9910993.891100000590086,5304544.114699999801815,9911249.891100000590086,5304288.114699999801815
1649,9910993.891100000590086,5304313.714700000360608,9911249.891100000590086,5304057.714700000360608
1650,9910993.891100000590086,5304083.314699999988079,9911249.891100000590086,5303827.314699999988079
1651,9910993.891100000590086,5303852.914699999615550,9911249.891100000590086,5303596.914699999615550
1652,9910993.891100000590086,5303622.514699999243021,9911249.891100000590086,5303366.514699999243021
1653,9910993.891100000590086,5303392.114699999801815,9911249.891100000590086,5303136.114699999801815
1654,9910993.891100000590086,5303161.714700000360608,9911249.891100000590086,5302905.714700000360608
1655,9910993.891100000590086,5302931.314699999988079,9911249.891100000590086,5302675.314699999988079
1656,9910993.891100000590086,5302700.914699999615550,9911249.891100000590086,5302444.914699999615550
1657,9910993.891100000590086,5302470.514699999243021,9911249.891100000590086,5302214.514699999243021
1658,9910993.891100000590086,5302240.114699999801815,9911249.891100000590086,5301984.114699999801815
1659,9910993.891100000590086,5302009.714700000360608,9911249.891100000590086,5301753.714700000360608
1660,9910993.891100000590086,5301779.314699999988079,9911249.891100000590086,5301523.314699999988079
1661,9910993.891100000590086,5301548.914699999615550,9911249.891100000590086,5301292.914699999615550
1662,9910993.891100000590086,5301318.514699999243021,9911249.891100000590086,5301062.514699999243021
1663,9910993.891100000590086,5301088.114699999801815,9911249.891100000590086,5300832.114699999801815
1664,9910993.891100000590086,5300857.714700000360608,9911249.891100000590086,5300601.714700000360608
1665,9910993.891100000590086,5300627.314699999988079,9911249.891100000590086,5300371.314699999988079
1666,9910993.891100000590086,5300396.914699999615550,9911249.891100000590086,5300140.914699999615550
1667,9910993.891100000590086,5300166.514699999243021,9911249.891100000590086,5299910.514699999243021
1668,9910993.891100000590086,5299936.114699999801815,9911249.891100000590086,5299680.114699999801815
1669,9910993.891100000590086,5299705.714700000360608,9911249.891100000590086,5299449.714700000360608
1670,9910993.891100000590086,5299475.314699999988079,9911249.891100000590086,5299219.314699999988079
1671,9910993.891100000590086,5299244.914699999615550,9911249.891100000590086,5298988.914699999615550
1672,9910993.891100000590086,5299014.514699999243021,9911249.891100000590086,5298758.514699999243021
1673,9910993.891100000590086,5298784.114699999801815,9911249.891100000590086,5298528.114699999801815
1674,9910993.891100000590086,5298553.714700000360608,9911249.891100000590086,5298297.714700000360608
1675,9910993.891100000590086,5298323.314699999988079,9911249.891100000590086,5298067.314699999988079
1676,9910993.891100000590086,5298092.914699999615550,9911249.891100000590086,5297836.914699999615550
1677,9910993.891100000590086,5297862.514699999243021,9911249.891100000590086,5297606.514699999243021
1678,9910993.891100000590086,5297632.114699999801815,9911249.891100000590086,5297376.114699999801815
1679,9910993.891100000590086,5297401.714700000360608,9911249.891100000590086,5297145.714700000360608
1680,9910993.891100000590086,5297171.314699999988079,9911249.891100000590086,5296915.314699999988079
1681,9910993.891100000590086,5296940.914699999615550,9911249.891100000590086,5296684.914699999615550
1682,9910993.891100000590086,5296710.514699999243021,9911249.891100000590086,5296454.514699999243021
1683,9910993.891100000590086,5296480.114699999801815,9911249.891100000590086,5296224.114699999801815
1684,9910993.891100000590086,5296249.714700000360608,9911249.891100000590086,5295993.714700000360608
1685,9910993.891100000590086,5296019.314699999988079,9911249.891100000590086,5295763.314699999988079
1686,9910993.891100000590086,5295788.914699999615550,9911249.891100000590086,5295532.914699999615550
1687,9910993.891100000590086,5295558.514699999243021,9911249.891100000590086,5295302.514699999243021
1688,9910993.891100000590086,5295328.114699999801815,9911249.891100000590086,5295072.114699999801815
1689,9910993.891100000590086,5295097.714700000360608,9911249.891100000590086,5294841.714700000360608
1690,9910993.891100000590086,5294867.314699999988079,9911249.891100000590086,5294611.314699999988079
1691,9910993.891100000590086,5294636.914699999615550,9911249.891100000590086,5294380.914699999615550
1692,9910993.891100000590086,5294406.514699999243021,9911249.891100000590086,5294150.514699999243021
1693,9910993.891100000590086,5294176.114699999801815,9911249.891100000590086,5293920.114699999801815
1694,9910993.891100000590086,5293945.714700000360608,9911249.891100000590086,5293689.714700000360608
1695,9910993.891100000590086,5293715.314699999988079,9911249.891100000590086,5293459.314699999988079
1696,9910993.891100000590086,5293484.914699999615550,9911249.891100000590086,5293228.914699999615550
1697,9910993.891100000590086,5293254.514699999243021,9911249.891100000590086,5292998.514699999243021
1698,9910993.891100000590086,5293024.114699999801815,9911249.891100000590086,5292768.114699999801815
1699,9910993.891100000590086,5292793.714700000360608,9911249.891100000590086,5292537.714700000360608
1700,9910993.891100000590086,5292563.314699999988079,9911249.891100000590086,5292307.314699999988079
1701,9910993.891100000590086,5292332.914699999615550,9911249.891100000590086,5292076.914699999615550
1702,9910993.891100000590086,5292102.514699999243021,9911249.891100000590086,5291846.514699999243021
1703,9910993.891100000590086,5291872.114699999801815,9911249.891100000590086,5291616.114699999801815
1704,9910993.891100000590086,5291641.714700000360608,9911249.891100000590086,5291385.714700000360608
1705,9910993.891100000590086,5291411.314699999988079,9911249.891100000590086,5291155.314699999988079
1706,9910993.891100000590086,5291180.914699999615550,9911249.891100000590086,5290924.914699999615550
1707,9910993.891100000590086,5290950.514699999243021,9911249.891100000590086,5290694.514699999243021
1708,9910993.891100000590086,5290720.114699999801815,9911249.891100000590086,5290464.114699999801815
1709,9910993.891100000590086,5290489.714700000360608,9911249.891100000590086,5290233.714700000360608
1710,9910993.891100000590086,5290259.314699999988079,9911249.891100000590086,5290003.314699999988079
1711,9910993.891100000590086,5290028.914699999615550,9911249.891100000590086,5289772.914699999615550
1712,9910993.891100000590086,5289798.514699999243021,9911249.891100000590086,5289542.514699999243021
1713,9910993.891100000590086,5289568.114699999801815,9911249.891100000590086,5289312.114699999801815
1714,9910993.891100000590086,5289337.714700000360608,9911249.891100000590086,5289081.714700000360608
1715,9910993.891100000590086,5289107.314699999988079,9911249.891100000590086,5288851.314699999988079
1716,9910993.891100000590086,5288876.914699999615550,9911249.891100000590086,5288620.914699999615550
1717,9910993.891100000590086,5288646.514699999243021,9911249.891100000590086,5288390.514699999243021
1718,9910993.891100000590086,5288416.114699999801815,9911249.891100000590086,5288160.114699999801815
1719,9910993.891100000590086,5288185.714700000360608,9911249.891100000590086,5287929.714700000360608
1720,9910993.891100000590086,5287955.314699999988079,9911249.891100000590086,5287699.314699999988079
1721,9910993.891100000590086,5287724.914699999615550,9911249.891100000590086,5287468.914699999615550
1722,9910993.891100000590086,5287494.514699999243021,9911249.891100000590086,5287238.514699999243021
1723,9910993.891100000590086,5287264.114699999801815,9911249.891100000590086,5287008.114699999801815
1724,9910993.891100000590086,5287033.714700000360608,9911249.891100000590086,5286777.714700000360608
1725,9910993.891100000590086,5286803.314699999988079,9911249.891100000590086,5286547.314699999988079
1726,9910993.891100000590086,5286572.914699999615550,9911249.891100000590086,5286316.914699999615550
1727,9910993.891100000590086,5286342.514699999243021,9911249.891100000590086,5286086.514699999243021
1728,9910993.891100000590086,5286112.114699999801815,9911249.891100000590086,5285856.114699999801815
1729,9911224.291100000962615,5310764.914699999615550,9911480.291100000962615,5310508.914699999615550
1730,9911224.291100000962615,5310534.514699999243021,9911480.291100000962615,5310278.514699999243021
1731,9911224.291100000962615,5310304.114699999801815,9911480.291100000962615,5310048.114699999801815
1732,9911224.291100000962615,5310073.714700000360608,9911480.291100000962615,5309817.714700000360608
1733,9911224.291100000962615,5309843.314699999988079,9911480.291100000962615,5309587.314699999988079
1734,9911224.291100000962615,5309612.914699999615550,9911480.291100000962615,5309356.914699999615550
1735,9911224.291100000962615,5309382.514699999243021,9911480.291100000962615,5309126.514699999243021
1736,9911224.291100000962615,5309152.114699999801815,9911480.291100000962615,5308896.114699999801815
1737,9911224.291100000962615,5308921.714700000360608,9911480.291100000962615,5308665.714700000360608
1738,9911224.291100000962615,5308691.314699999988079,9911480.291100000962615,5308435.314699999988079
1739,9911224.291100000962615,5308460.914699999615550,9911480.291100000962615,5308204.914699999615550
1740,9911224.291100000962615,5308230.514699999243021,9911480.291100000962615,5307974.514699999243021
1741,9911224.291100000962615,5308000.114699999801815,9911480.291100000962615,5307744.114699999801815
1742,9911224.291100000962615,5307769.714700000360608,9911480.291100000962615,5307513.714700000360608
1743,9911224.291100000962615,5307539.314699999988079,9911480.291100000962615,5307283.314699999988079
1744,9911224.291100000962615,5307308.914699999615550,9911480.291100000962615,5307052.914699999615550
1745,9911224.291100000962615,5307078.514699999243021,9911480.291100000962615,5306822.514699999243021
1746,9911224.291100000962615,5306848.114699999801815,9911480.291100000962615,5306592.114699999801815
1747,9911224.291100000962615,5306617.714700000360608,9911480.291100000962615,5306361.714700000360608
1748,9911224.291100000962615,5306387.314699999988079,9911480.291100000962615,5306131.314699999988079
1749,9911224.291100000962615,5306156.914699999615550,9911480.291100000962615,5305900.914699999615550
1750,9911224.291100000962615,5305926.514699999243021,9911480.291100000962615,5305670.514699999243021
1751,9911224.291100000962615,5305696.114699999801815,9911480.291100000962615,5305440.114699999801815
1752,9911224.291100000962615,5305465.714700000360608,9911480.291100000962615,5305209.714700000360608
1753,9911224.291100000962615,5305235.314699999988079,9911480.291100000962615,5304979.314699999988079
1754,9911224.291100000962615,5305004.914699999615550,9911480.291100000962615,5304748.914699999615550
1755,9911224.291100000962615,5304774.514699999243021,9911480.291100000962615,5304518.514699999243021
1756,9911224.291100000962615,5304544.114699999801815,9911480.291100000962615,5304288.114699999801815
1757,9911224.291100000962615,5304313.714700000360608,9911480.291100000962615,5304057.714700000360608
1758,9911224.291100000962615,5304083.314699999988079,9911480.291100000962615,5303827.314699999988079
1759,9911224.291100000962615,5303852.914699999615550,9911480.291100000962615,5303596.914699999615550
1760,9911224.291100000962615,5303622.514699999243021,9911480.291100000962615,5303366.514699999243021
1761,9911224.291100000962615,5303392.114699999801815,9911480.291100000962615,5303136.114699999801815
1762,9911224.291100000962615,5303161.714700000360608,9911480.291100000962615,5302905.714700000360608
1763,9911224.291100000962615,5302931.314699999988079,9911480.291100000962615,5302675.314699999988079
